datetime_CW,CW1,CW2,CW3,CW4,CW5,CW6,datetime_NFEC,NFEC_1,NFEC_2,NFEC_3,NFEC_4,NFEC_5,NFEC_6,NFEC_7
8/31/2017 4:00,0.828,0.856,0.996,0.728,1.033,1.038,8/31/2017 4:00,0.512,0.23,0.25,0.976,0.175,0.493,0.731
8/31/2017 5:00,0.828,0.856,0.996,0.729,1.033,1.046,8/31/2017 5:00,0.512,0.231,0.252,0.978,0.177,0.495,0.732
8/31/2017 6:00,0.828,0.856,0.996,0.73,1.033,1.055,8/31/2017 6:00,0.512,0.231,0.25,0.977,0.176,0.494,0.731
8/31/2017 7:00,0.828,0.856,0.996,0.73,1.033,1.066,8/31/2017 7:00,0.512,0.233,0.249,0.976,0.177,0.495,0.733
8/31/2017 8:00,0.828,0.854,0.996,0.729,1.033,1.074,8/31/2017 8:00,0.512,0.233,0.248,0.976,0.18,0.495,0.734
8/31/2017 9:00,0.827,0.851,0.995,0.729,1.033,1.077,8/31/2017 9:00,0.512,0.234,0.249,0.977,0.181,0.496,0.736
8/31/2017 10:00,0.826,0.848,0.993,0.728,1.032,1.081,8/31/2017 10:00,0.511,0.236,0.252,0.98,0.183,0.501,0.74
8/31/2017 11:00,0.824,0.848,0.991,0.727,1.032,1.081,8/31/2017 11:00,0.511,0.237,0.249,0.98,0.18,0.495,0.74
8/31/2017 12:00,0.822,0.847,0.99,0.725,1.032,1.081,8/31/2017 12:00,0.511,0.24,0.249,0.982,0.185,0.5,0.742
8/31/2017 13:00,0.819,0.847,0.988,0.722,1.032,1.08,8/31/2017 13:00,0.511,0.242,0.251,0.982,0.185,0.5,0.74
8/31/2017 14:00,0.814,0.847,0.987,0.719,1.032,1.078,8/31/2017 14:00,0.511,0.245,0.249,0.981,0.186,0.501,0.743
8/31/2017 15:00,0.811,0.847,0.986,0.715,1.032,1.068,8/31/2017 15:00,0.511,0.246,0.255,0.984,0.186,0.504,0.743
8/31/2017 16:00,0.808,0.847,0.985,0.712,1.032,1.057,8/31/2017 16:00,0.51,0.247,0.253,0.984,0.184,0.499,0.739
8/31/2017 17:00,0.805,0.848,0.984,0.709,1.032,1.049,8/31/2017 17:00,0.511,0.248,0.254,0.983,0.179,0.497,0.736
8/31/2017 18:00,0.799,0.85,0.983,0.708,1.032,1.041,8/31/2017 18:00,0.511,0.249,0.252,0.981,0.177,0.492,0.735
8/31/2017 19:00,0.794,0.852,0.982,0.706,1.031,1.033,8/31/2017 19:00,0.51,0.25,0.25,0.981,0.172,0.49,0.729
8/31/2017 20:00,0.79,0.852,0.981,0.705,1.031,1.027,8/31/2017 20:00,0.511,0.25,0.249,0.98,0.176,0.491,0.73
8/31/2017 21:00,0.787,0.853,0.98,0.705,1.031,1.022,8/31/2017 21:00,0.51,0.251,0.251,0.981,0.171,0.486,0.725
8/31/2017 22:00,0.825,0.853,0.979,0.704,1.031,1.019,8/31/2017 22:00,0.511,0.251,0.245,0.977,0.176,0.488,0.727
8/31/2017 23:00,0.828,0.853,0.979,0.704,1.031,1.016,8/31/2017 23:00,0.511,0.251,0.244,0.976,0.175,0.49,0.726
9/1/2017 0:00,0.828,0.853,0.979,0.704,1.031,1.015,9/1/2017 0:00,0.511,0.251,0.245,0.975,0.176,0.488,0.725
9/1/2017 1:00,0.828,0.854,0.978,0.703,1.031,1.014,9/1/2017 1:00,0.511,0.251,0.243,0.974,0.173,0.485,0.724
9/1/2017 2:00,0.828,0.854,0.978,0.703,1.03,1.015,9/1/2017 2:00,0.512,0.251,0.242,0.975,0.175,0.484,0.726
9/1/2017 3:00,0.828,0.854,0.979,0.703,1.031,1.017,9/1/2017 3:00,0.512,0.251,0.241,0.973,0.175,0.484,0.726
9/1/2017 4:00,0.828,0.855,0.979,0.704,1.03,1.019,9/1/2017 4:00,0.512,0.251,0.238,0.972,0.172,0.481,0.723
9/1/2017 5:00,0.829,0.855,0.98,0.704,1.03,1.024,9/1/2017 5:00,0.512,0.25,0.237,0.969,0.177,0.483,0.724
9/1/2017 6:00,0.828,0.855,0.981,0.705,1.03,1.032,9/1/2017 6:00,0.512,0.25,0.239,0.97,0.173,0.479,0.722
9/1/2017 7:00,0.828,0.853,0.981,0.705,1.03,1.043,9/1/2017 7:00,0.512,0.249,0.238,0.971,0.171,0.48,0.725
9/1/2017 8:00,0.828,0.851,0.982,0.706,1.03,1.056,9/1/2017 8:00,0.512,0.248,0.235,0.971,0.177,0.486,0.729
9/1/2017 9:00,0.828,0.849,0.982,0.707,1.029,1.072,9/1/2017 9:00,0.511,0.246,0.238,0.972,0.177,0.489,0.727
9/1/2017 10:00,0.824,0.848,0.981,0.707,1.029,1.079,9/1/2017 10:00,0.51,0.245,0.24,0.973,0.179,0.494,0.73
9/1/2017 11:00,0.822,0.847,0.979,0.707,1.028,1.081,9/1/2017 11:00,0.51,0.245,0.235,0.974,0.18,0.492,0.731
9/1/2017 12:00,0.81,0.847,0.978,0.708,1.028,1.081,9/1/2017 12:00,0.51,0.245,0.237,0.976,0.186,0.501,0.734
9/1/2017 13:00,0.794,0.847,0.976,0.707,1.028,1.081,9/1/2017 13:00,0.51,0.245,0.242,0.979,0.185,0.5,0.733
9/1/2017 14:00,0.775,0.847,0.975,0.707,1.028,1.079,9/1/2017 14:00,0.51,0.245,0.241,0.978,0.181,0.496,0.734
9/1/2017 15:00,0.759,0.847,0.974,0.707,1.027,1.073,9/1/2017 15:00,0.51,0.245,0.241,0.979,0.185,0.503,0.733
9/1/2017 16:00,0.744,0.847,0.973,0.706,1.027,1.064,9/1/2017 16:00,0.509,0.245,0.245,0.981,0.186,0.501,0.732
9/1/2017 17:00,0.73,0.848,0.972,0.706,1.027,1.056,9/1/2017 17:00,0.51,0.245,0.245,0.983,0.185,0.5,0.731
9/1/2017 18:00,0.721,0.849,0.972,0.706,1.027,1.049,9/1/2017 18:00,0.51,0.246,0.246,0.982,0.183,0.498,0.73
9/1/2017 19:00,0.712,0.851,0.971,0.706,1.027,1.043,9/1/2017 19:00,0.509,0.246,0.248,0.982,0.177,0.492,0.726
9/1/2017 20:00,0.706,0.852,0.97,0.706,1.026,1.037,9/1/2017 20:00,0.509,0.247,0.245,0.98,0.174,0.492,0.723
9/1/2017 21:00,0.702,0.853,0.97,0.707,1.026,1.032,9/1/2017 21:00,0.509,0.247,0.24,0.976,0.175,0.49,0.723
9/1/2017 22:00,0.821,0.853,0.97,0.708,1.026,1.029,9/1/2017 22:00,0.509,0.248,0.243,0.98,0.177,0.492,0.722
9/1/2017 23:00,0.824,0.854,0.969,0.708,1.026,1.027,9/1/2017 23:00,0.509,0.248,0.24,0.977,0.176,0.491,0.721
9/2/2017 0:00,0.826,0.854,0.969,0.71,1.026,1.026,9/2/2017 0:00,0.51,0.248,0.238,0.975,0.174,0.492,0.721
9/2/2017 1:00,0.827,0.855,0.969,0.711,1.026,1.025,9/2/2017 1:00,0.51,0.249,0.235,0.974,0.174,0.489,0.72
9/2/2017 2:00,0.827,0.855,0.969,0.712,1.026,1.026,9/2/2017 2:00,0.51,0.249,0.236,0.973,0.175,0.49,0.721
9/2/2017 3:00,0.827,0.855,0.97,0.713,1.025,1.028,9/2/2017 3:00,0.51,0.249,0.235,0.972,0.172,0.487,0.72
9/2/2017 4:00,0.828,0.856,0.97,0.715,1.025,1.031,9/2/2017 4:00,0.51,0.249,0.234,0.972,0.174,0.489,0.72
9/2/2017 5:00,0.828,0.856,0.97,0.717,1.025,1.039,9/2/2017 5:00,0.51,0.249,0.231,0.971,0.173,0.488,0.721
9/2/2017 6:00,0.828,0.856,0.971,0.718,1.025,1.048,9/2/2017 6:00,0.51,0.249,0.231,0.969,0.171,0.486,0.719
9/2/2017 7:00,0.828,0.855,0.972,0.72,1.025,1.063,9/2/2017 7:00,0.51,0.249,0.232,0.968,0.172,0.487,0.72
9/2/2017 8:00,0.828,0.853,0.972,0.721,1.025,1.074,9/2/2017 8:00,0.51,0.249,0.23,0.97,0.176,0.488,0.725
9/2/2017 9:00,0.827,0.849,0.971,0.722,1.025,1.081,9/2/2017 9:00,0.51,0.248,0.232,0.972,0.181,0.493,0.727
9/2/2017 10:00,0.824,0.848,0.971,0.722,1.024,1.084,9/2/2017 10:00,0.509,0.248,0.233,0.974,0.179,0.491,0.727
9/2/2017 11:00,0.822,0.847,0.969,0.722,1.024,1.085,9/2/2017 11:00,0.509,0.248,0.236,0.978,0.183,0.495,0.731
9/2/2017 12:00,0.818,0.847,0.968,0.722,1.023,1.085,9/2/2017 12:00,0.509,0.248,0.239,0.981,0.186,0.502,0.736
9/2/2017 13:00,0.814,0.847,0.968,0.721,1.023,1.084,9/2/2017 13:00,0.509,0.25,0.241,0.982,0.187,0.499,0.735
9/2/2017 14:00,0.811,0.847,0.967,0.72,1.023,1.083,9/2/2017 14:00,0.509,0.25,0.241,0.983,0.187,0.499,0.735
9/2/2017 15:00,0.808,0.847,0.966,0.719,1.023,1.078,9/2/2017 15:00,0.508,0.25,0.242,0.986,0.191,0.503,0.736
9/2/2017 16:00,0.806,0.847,0.965,0.717,1.022,1.069,9/2/2017 16:00,0.508,0.251,0.244,0.985,0.189,0.504,0.734
9/2/2017 17:00,0.8,0.848,0.964,0.716,1.022,1.058,9/2/2017 17:00,0.509,0.25,0.244,0.986,0.186,0.501,0.732
9/2/2017 18:00,0.793,0.849,0.964,0.715,1.022,1.049,9/2/2017 18:00,0.508,0.251,0.244,0.987,0.183,0.498,0.729
9/2/2017 19:00,0.785,0.851,0.964,0.713,1.022,1.041,9/2/2017 19:00,0.508,0.251,0.243,0.984,0.177,0.492,0.723
9/2/2017 20:00,0.778,0.852,0.963,0.712,1.022,1.033,9/2/2017 20:00,0.508,0.251,0.24,0.981,0.173,0.488,0.721
9/2/2017 21:00,0.77,0.853,0.962,0.71,1.022,1.027,9/2/2017 21:00,0.508,0.251,0.238,0.979,0.174,0.489,0.72
9/2/2017 22:00,0.763,0.853,0.962,0.709,1.021,1.023,9/2/2017 22:00,0.508,0.251,0.235,0.978,0.174,0.489,0.719
9/2/2017 23:00,0.825,0.854,0.961,0.708,1.021,1.02,9/2/2017 23:00,0.508,0.251,0.236,0.977,0.173,0.491,0.719
9/3/2017 0:00,0.826,0.854,0.961,0.707,1.021,1.018,9/3/2017 0:00,0.509,0.251,0.234,0.975,0.171,0.486,0.716
9/3/2017 1:00,0.827,0.854,0.961,0.706,1.021,1.017,9/3/2017 1:00,0.508,0.251,0.232,0.974,0.17,0.485,0.716
9/3/2017 2:00,0.827,0.855,0.961,0.705,1.021,1.017,9/3/2017 2:00,0.509,0.251,0.232,0.973,0.172,0.487,0.717
9/3/2017 3:00,0.828,0.855,0.962,0.705,1.021,1.017,9/3/2017 3:00,0.509,0.25,0.232,0.974,0.17,0.488,0.716
9/3/2017 4:00,0.828,0.855,0.962,0.704,1.02,1.018,9/3/2017 4:00,0.509,0.25,0.231,0.975,0.171,0.486,0.717
9/3/2017 5:00,0.828,0.856,0.963,0.704,1.02,1.02,9/3/2017 5:00,0.509,0.249,0.233,0.974,0.171,0.486,0.716
9/3/2017 6:00,0.828,0.856,0.963,0.703,1.02,1.024,9/3/2017 6:00,0.509,0.248,0.231,0.974,0.168,0.48,0.716
9/3/2017 7:00,0.828,0.855,0.964,0.703,1.02,1.029,9/3/2017 7:00,0.509,0.246,0.23,0.973,0.17,0.482,0.718
9/3/2017 8:00,0.827,0.852,0.964,0.702,1.02,1.039,9/3/2017 8:00,0.509,0.243,0.227,0.973,0.171,0.483,0.719
9/3/2017 9:00,0.826,0.849,0.964,0.701,1.02,1.047,9/3/2017 9:00,0.509,0.239,0.226,0.973,0.172,0.484,0.718
9/3/2017 10:00,0.823,0.848,0.963,0.699,1.019,1.058,9/3/2017 10:00,0.508,0.234,0.229,0.975,0.175,0.487,0.723
9/3/2017 11:00,0.815,0.847,0.962,0.698,1.019,1.064,9/3/2017 11:00,0.508,0.23,0.23,0.977,0.177,0.489,0.725
9/3/2017 12:00,0.809,0.846,0.961,0.697,1.019,1.066,9/3/2017 12:00,0.508,0.226,0.233,0.981,0.183,0.492,0.728
9/3/2017 13:00,0.805,0.845,0.96,0.696,1.019,1.066,9/3/2017 13:00,0.508,0.223,0.236,0.984,0.183,0.492,0.729
9/3/2017 14:00,0.799,0.846,0.96,0.695,1.019,1.065,9/3/2017 14:00,0.507,0.22,0.234,0.986,0.185,0.494,0.731
9/3/2017 15:00,0.794,0.846,0.958,0.694,1.019,1.063,9/3/2017 15:00,0.507,0.218,0.237,0.986,0.185,0.494,0.729
9/3/2017 16:00,0.79,0.846,0.958,0.693,1.018,1.058,9/3/2017 16:00,0.507,0.216,0.238,0.987,0.183,0.492,0.728
9/3/2017 17:00,0.785,0.847,0.957,0.692,1.018,1.051,9/3/2017 17:00,0.507,0.214,0.239,0.986,0.182,0.494,0.726
9/3/2017 18:00,0.78,0.848,0.956,0.691,1.018,1.043,9/3/2017 18:00,0.507,0.213,0.238,0.985,0.178,0.49,0.723
9/3/2017 19:00,0.775,0.85,0.955,0.691,1.018,1.034,9/3/2017 19:00,0.507,0.212,0.236,0.982,0.172,0.484,0.717
9/3/2017 20:00,0.77,0.852,0.955,0.69,1.018,1.027,9/3/2017 20:00,0.507,0.211,0.236,0.98,0.167,0.479,0.712
9/3/2017 21:00,0.766,0.853,0.954,0.69,1.018,1.022,9/3/2017 21:00,0.507,0.211,0.233,0.978,0.168,0.48,0.712
9/3/2017 22:00,0.761,0.853,0.954,0.69,1.018,1.018,9/3/2017 22:00,0.507,0.21,0.232,0.978,0.169,0.481,0.711
9/3/2017 23:00,0.816,0.854,0.953,0.69,1.017,1.015,9/3/2017 23:00,0.507,0.209,0.229,0.976,0.169,0.481,0.709
9/4/2017 0:00,0.822,0.854,0.952,0.691,1.017,1.012,9/4/2017 0:00,0.507,0.209,0.227,0.974,0.165,0.477,0.707
9/4/2017 1:00,0.823,0.854,0.952,0.691,1.017,1.011,9/4/2017 1:00,0.508,0.208,0.225,0.972,0.162,0.474,0.705
9/4/2017 2:00,0.825,0.854,0.952,0.692,1.016,1.01,9/4/2017 2:00,0.507,0.208,0.225,0.969,0.164,0.473,0.707
9/4/2017 3:00,0.826,0.854,0.952,0.692,1.016,1.01,9/4/2017 3:00,0.507,0.208,0.219,0.966,0.161,0.467,0.703
9/4/2017 4:00,0.826,0.854,0.952,0.692,1.016,1.01,9/4/2017 4:00,0.507,0.208,0.217,0.963,0.161,0.467,0.702
9/4/2017 5:00,0.827,0.855,0.953,0.693,1.016,1.01,9/4/2017 5:00,0.509,0.207,0.214,0.96,0.161,0.467,0.703
9/4/2017 6:00,0.827,0.855,0.954,0.694,1.016,1.011,9/4/2017 6:00,0.51,0.207,0.215,0.962,0.162,0.468,0.701
9/4/2017 7:00,0.828,0.855,0.954,0.694,1.016,1.012,9/4/2017 7:00,0.51,0.206,0.213,0.963,0.163,0.466,0.702
9/4/2017 8:00,0.828,0.854,0.954,0.694,1.016,1.014,9/4/2017 8:00,0.51,0.206,0.212,0.961,0.167,0.47,0.704
9/4/2017 9:00,0.827,0.852,0.955,0.694,1.016,1.019,9/4/2017 9:00,0.51,0.205,0.209,0.959,0.167,0.467,0.706
9/4/2017 10:00,0.827,0.849,0.954,0.694,1.015,1.027,9/4/2017 10:00,0.509,0.204,0.212,0.96,0.17,0.47,0.706
9/4/2017 11:00,0.825,0.848,0.954,0.695,1.015,1.035,9/4/2017 11:00,0.507,0.202,0.21,0.96,0.171,0.471,0.708
9/4/2017 12:00,0.821,0.848,0.953,0.694,1.015,1.043,9/4/2017 12:00,0.507,0.201,0.214,0.966,0.175,0.475,0.709
9/4/2017 13:00,0.81,0.848,0.953,0.694,1.014,1.047,9/4/2017 13:00,0.506,0.2,0.215,0.968,0.174,0.474,0.708
9/4/2017 14:00,0.79,0.848,0.952,0.694,1.014,1.049,9/4/2017 14:00,0.506,0.199,0.218,0.97,0.176,0.473,0.709
9/4/2017 15:00,0.774,0.848,0.952,0.693,1.014,1.051,9/4/2017 15:00,0.506,0.198,0.217,0.97,0.175,0.475,0.709
9/4/2017 16:00,0.76,0.848,0.951,0.693,1.014,1.051,9/4/2017 16:00,0.506,0.197,0.221,0.97,0.174,0.474,0.706
9/4/2017 17:00,0.749,0.849,0.95,0.692,1.014,1.051,9/4/2017 17:00,0.506,0.197,0.217,0.969,0.171,0.471,0.704
9/4/2017 18:00,0.738,0.85,0.95,0.692,1.013,1.051,9/4/2017 18:00,0.506,0.197,0.217,0.969,0.171,0.471,0.702
9/4/2017 19:00,0.73,0.851,0.949,0.691,1.013,1.05,9/4/2017 19:00,0.506,0.197,0.216,0.966,0.168,0.469,0.698
9/4/2017 20:00,0.724,0.852,0.949,0.691,1.013,1.049,9/4/2017 20:00,0.506,0.198,0.215,0.964,0.161,0.464,0.694
9/4/2017 21:00,0.822,0.853,0.948,0.691,1.013,1.048,9/4/2017 21:00,0.507,0.198,0.213,0.964,0.163,0.466,0.693
9/4/2017 22:00,0.824,0.853,0.948,0.691,1.012,1.046,9/4/2017 22:00,0.507,0.198,0.21,0.963,0.163,0.466,0.693
9/4/2017 23:00,0.826,0.854,0.948,0.692,1.012,1.045,9/4/2017 23:00,0.507,0.199,0.208,0.96,0.166,0.469,0.694
9/5/2017 0:00,0.827,0.854,0.948,0.692,1.012,1.044,9/5/2017 0:00,0.508,0.2,0.207,0.959,0.165,0.468,0.692
9/5/2017 1:00,0.828,0.855,0.948,0.692,1.012,1.044,9/5/2017 1:00,0.509,0.201,0.206,0.957,0.165,0.468,0.693
9/5/2017 2:00,0.828,0.855,0.949,0.693,1.012,1.044,9/5/2017 2:00,0.509,0.202,0.207,0.959,0.165,0.468,0.692
9/5/2017 3:00,0.829,0.855,0.949,0.693,1.012,1.044,9/5/2017 3:00,0.509,0.203,0.204,0.957,0.166,0.469,0.693
9/5/2017 4:00,0.829,0.855,0.95,0.694,1.012,1.045,9/5/2017 4:00,0.509,0.205,0.204,0.955,0.166,0.469,0.69
9/5/2017 5:00,0.829,0.856,0.951,0.694,1.012,1.047,9/5/2017 5:00,0.509,0.206,0.204,0.956,0.165,0.465,0.69
9/5/2017 6:00,0.829,0.856,0.951,0.694,1.012,1.051,9/5/2017 6:00,0.509,0.207,0.199,0.954,0.165,0.468,0.692
9/5/2017 7:00,0.829,0.855,0.952,0.694,1.012,1.059,9/5/2017 7:00,0.508,0.208,0.202,0.953,0.166,0.469,0.691
9/5/2017 8:00,0.829,0.853,0.953,0.694,1.012,1.077,9/5/2017 8:00,0.508,0.209,0.202,0.954,0.169,0.472,0.693
9/5/2017 9:00,0.829,0.85,0.953,0.694,1.011,1.102,9/5/2017 9:00,0.507,0.209,0.202,0.955,0.166,0.469,0.692
9/5/2017 10:00,0.828,0.849,0.953,0.694,1.011,1.106,9/5/2017 10:00,0.507,0.21,0.201,0.957,0.17,0.473,0.694
9/5/2017 11:00,0.825,0.848,0.953,0.694,1.01,1.106,9/5/2017 11:00,0.506,0.212,0.202,0.958,0.171,0.474,0.695
9/5/2017 12:00,0.82,0.848,0.952,0.693,1.01,1.105,9/5/2017 12:00,0.506,0.214,0.204,0.962,0.173,0.477,0.697
9/5/2017 13:00,0.807,0.848,0.951,0.692,1.009,1.105,9/5/2017 13:00,0.506,0.217,0.21,0.966,0.178,0.481,0.701
9/5/2017 14:00,0.785,0.848,0.95,0.691,1.01,1.104,9/5/2017 14:00,0.505,0.22,0.21,0.966,0.174,0.477,0.698
9/5/2017 15:00,0.768,0.848,0.949,0.69,1.009,1.101,9/5/2017 15:00,0.505,0.222,0.212,0.97,0.176,0.482,0.7
9/5/2017 16:00,0.754,0.848,0.949,0.689,1.009,1.095,9/5/2017 16:00,0.505,0.225,0.215,0.971,0.177,0.483,0.699
9/5/2017 17:00,0.741,0.848,0.948,0.688,1.009,1.088,9/5/2017 17:00,0.505,0.227,0.216,0.972,0.174,0.48,0.696
9/5/2017 18:00,0.732,0.85,0.948,0.687,1.009,1.082,9/5/2017 18:00,0.505,0.23,0.215,0.971,0.174,0.48,0.695
9/5/2017 19:00,0.725,0.852,0.948,0.686,1.009,1.076,9/5/2017 19:00,0.505,0.232,0.214,0.97,0.169,0.475,0.69
9/5/2017 20:00,0.721,0.854,0.947,0.686,1.009,1.071,9/5/2017 20:00,0.505,0.234,0.213,0.967,0.163,0.472,0.687
9/5/2017 21:00,0.822,0.855,0.947,0.685,1.009,1.066,9/5/2017 21:00,0.505,0.236,0.209,0.965,0.167,0.476,0.688
9/5/2017 22:00,0.826,0.855,0.947,0.685,1.009,1.061,9/5/2017 22:00,0.506,0.237,0.209,0.965,0.167,0.476,0.688
9/5/2017 23:00,0.827,0.856,0.947,0.685,1.009,1.057,9/5/2017 23:00,0.506,0.239,0.209,0.963,0.165,0.474,0.684
9/6/2017 0:00,0.828,0.856,0.947,0.685,1.009,1.054,9/6/2017 0:00,0.506,0.24,0.207,0.963,0.165,0.474,0.687
9/6/2017 1:00,0.828,0.857,0.947,0.686,1.009,1.052,9/6/2017 1:00,0.506,0.241,0.206,0.962,0.165,0.474,0.686
9/6/2017 2:00,0.829,0.857,0.947,0.686,1.009,1.051,9/6/2017 2:00,0.506,0.242,0.205,0.961,0.166,0.475,0.687
9/6/2017 3:00,0.829,0.858,0.948,0.687,1.009,1.051,9/6/2017 3:00,0.506,0.242,0.204,0.961,0.167,0.476,0.685
9/6/2017 4:00,0.829,0.858,0.949,0.688,1.009,1.051,9/6/2017 4:00,0.506,0.243,0.202,0.96,0.162,0.471,0.684
9/6/2017 5:00,0.829,0.858,0.949,0.689,1.009,1.051,9/6/2017 5:00,0.506,0.244,0.203,0.961,0.167,0.476,0.686
9/6/2017 6:00,0.829,0.858,0.95,0.689,1.009,1.056,9/6/2017 6:00,0.506,0.244,0.201,0.959,0.161,0.47,0.683
9/6/2017 7:00,0.829,0.858,0.951,0.69,1.009,1.067,9/6/2017 7:00,0.507,0.244,0.201,0.959,0.165,0.474,0.686
9/6/2017 8:00,0.829,0.857,0.952,0.691,1.008,1.077,9/6/2017 8:00,0.507,0.243,0.2,0.958,0.164,0.473,0.685
9/6/2017 9:00,0.829,0.855,0.952,0.691,1.008,1.092,9/6/2017 9:00,0.506,0.243,0.202,0.959,0.166,0.475,0.686
9/6/2017 10:00,0.828,0.851,0.952,0.692,1.008,1.104,9/6/2017 10:00,0.505,0.241,0.199,0.959,0.166,0.472,0.687
9/6/2017 11:00,0.825,0.848,0.951,0.692,1.007,1.105,9/6/2017 11:00,0.505,0.24,0.199,0.96,0.171,0.477,0.689
9/6/2017 12:00,0.821,0.848,0.951,0.692,1.007,1.105,9/6/2017 12:00,0.505,0.238,0.203,0.963,0.173,0.479,0.691
9/6/2017 13:00,0.809,0.848,0.95,0.691,1.007,1.104,9/6/2017 13:00,0.505,0.237,0.208,0.967,0.172,0.481,0.693
9/6/2017 14:00,0.79,0.848,0.949,0.691,1.007,1.104,9/6/2017 14:00,0.505,0.235,0.209,0.971,0.173,0.482,0.695
9/6/2017 15:00,0.772,0.848,0.949,0.69,1.007,1.102,9/6/2017 15:00,0.505,0.234,0.211,0.972,0.176,0.482,0.694
9/6/2017 16:00,0.76,0.848,0.948,0.69,1.007,1.1,9/6/2017 16:00,0.505,0.234,0.214,0.973,0.176,0.482,0.694
9/6/2017 17:00,0.749,0.848,0.948,0.689,1.006,1.096,9/6/2017 17:00,0.505,0.235,0.209,0.972,0.169,0.475,0.69
9/6/2017 18:00,0.738,0.851,0.947,0.688,1.007,1.091,9/6/2017 18:00,0.505,0.235,0.211,0.971,0.171,0.48,0.689
9/6/2017 19:00,0.73,0.853,0.947,0.688,1.007,1.086,9/6/2017 19:00,0.505,0.235,0.21,0.969,0.165,0.474,0.684
9/6/2017 20:00,0.725,0.854,0.946,0.688,1.007,1.08,9/6/2017 20:00,0.505,0.236,0.207,0.967,0.16,0.472,0.681
9/6/2017 21:00,0.822,0.855,0.947,0.689,1.006,1.076,9/6/2017 21:00,0.505,0.237,0.206,0.965,0.164,0.473,0.682
9/6/2017 22:00,0.824,0.856,0.947,0.69,1.006,1.07,9/6/2017 22:00,0.505,0.237,0.203,0.963,0.162,0.474,0.68
9/6/2017 23:00,0.826,0.856,0.947,0.692,1.006,1.065,9/6/2017 23:00,0.505,0.238,0.203,0.963,0.165,0.474,0.68
9/7/2017 0:00,0.827,0.857,0.947,0.693,1.006,1.061,9/7/2017 0:00,0.505,0.238,0.2,0.961,0.163,0.475,0.681
9/7/2017 1:00,0.828,0.857,0.947,0.695,1.006,1.057,9/7/2017 1:00,0.505,0.239,0.201,0.962,0.162,0.471,0.679
9/7/2017 2:00,0.828,0.858,0.947,0.697,1.006,1.054,9/7/2017 2:00,0.505,0.239,0.202,0.96,0.164,0.473,0.679
9/7/2017 3:00,0.829,0.858,0.947,0.699,1.006,1.053,9/7/2017 3:00,0.505,0.239,0.199,0.96,0.163,0.472,0.679
9/7/2017 4:00,0.829,0.858,0.948,0.701,1.006,1.052,9/7/2017 4:00,0.505,0.239,0.197,0.959,0.164,0.473,0.679
9/7/2017 5:00,0.829,0.858,0.948,0.704,1.006,1.052,9/7/2017 5:00,0.505,0.239,0.197,0.958,0.161,0.47,0.679
9/7/2017 6:00,0.829,0.858,0.949,0.707,1.006,1.054,9/7/2017 6:00,0.505,0.239,0.197,0.959,0.164,0.473,0.679
9/7/2017 7:00,0.83,0.858,0.95,0.71,1.006,1.086,9/7/2017 7:00,0.505,0.238,0.197,0.958,0.163,0.472,0.679
9/7/2017 8:00,0.829,0.857,0.95,0.714,1.006,1.105,9/7/2017 8:00,0.505,0.236,0.195,0.958,0.163,0.472,0.681
9/7/2017 9:00,0.828,0.854,0.95,0.717,1.006,1.108,9/7/2017 9:00,0.505,0.233,0.195,0.959,0.165,0.474,0.681
9/7/2017 10:00,0.826,0.85,0.95,0.72,1.006,1.108,9/7/2017 10:00,0.505,0.23,0.196,0.958,0.164,0.473,0.682
9/7/2017 11:00,0.823,0.848,0.949,0.723,1.006,1.107,9/7/2017 11:00,0.505,0.227,0.198,0.961,0.169,0.478,0.687
9/7/2017 12:00,0.813,0.848,0.948,0.725,1.006,1.107,9/7/2017 12:00,0.505,0.224,0.201,0.965,0.171,0.48,0.687
9/7/2017 13:00,0.797,0.848,0.948,0.726,1.006,1.107,9/7/2017 13:00,0.505,0.221,0.204,0.968,0.171,0.48,0.689
9/7/2017 14:00,0.776,0.848,0.947,0.727,1.006,1.105,9/7/2017 14:00,0.504,0.218,0.206,0.971,0.173,0.482,0.69
9/7/2017 15:00,0.759,0.848,0.946,0.728,1.006,1.103,9/7/2017 15:00,0.504,0.216,0.209,0.972,0.176,0.485,0.691
9/7/2017 16:00,0.743,0.848,0.945,0.728,1.005,1.098,9/7/2017 16:00,0.504,0.214,0.208,0.974,0.173,0.482,0.689
9/7/2017 17:00,0.73,0.848,0.945,0.729,1.005,1.092,9/7/2017 17:00,0.504,0.212,0.21,0.974,0.175,0.484,0.687
9/7/2017 18:00,0.721,0.85,0.944,0.729,1.005,1.086,9/7/2017 18:00,0.504,0.211,0.211,0.973,0.17,0.479,0.685
9/7/2017 19:00,0.715,0.853,0.944,0.73,1.006,1.079,9/7/2017 19:00,0.504,0.211,0.206,0.971,0.164,0.476,0.68
9/7/2017 20:00,0.708,0.855,0.943,0.731,1.005,1.073,9/7/2017 20:00,0.504,0.21,0.204,0.968,0.16,0.475,0.676
9/7/2017 21:00,0.704,0.856,0.943,0.732,1.006,1.067,9/7/2017 21:00,0.504,0.209,0.201,0.966,0.162,0.474,0.677
9/7/2017 22:00,0.821,0.856,0.943,0.733,1.005,1.062,9/7/2017 22:00,0.504,0.209,0.202,0.965,0.161,0.473,0.674
